Dif	Group
10955177	sim
2012913	sim
5458149	sim
14301808	sim
17695373	sim
1029581	sim
1405079	sim
2928833	sim
4425951	sim
3327683	sim
4119474	sim
1001498	sim
10683729	sim
69117	sim
3821587	sim
4828495	sim
8191707	sim
2846639	sim
5283570	sim
251784	sim
1577859	sim
19894294	sim
5359896	sim
8722472	sim
1728878	sim
10070544	sim
2510397	sim
2085727	sim
1078303	sim
10110087	sim
2516043	sim
7519180	sim
3817327	sim
4556890	sim
19827781	sim
18234737	sim
1854826	sim
506343	sim
7551850	sim
3041828	sim
3615993	sim
2784486	sim
5096685	sim
6708695	sim
246934	sim
4424409	sim
3648296	sim
5760396	sim
7640815	sim
7151553	sim
3254194	sim
844030	sim
956546	sim
2049994	sim
583450	sim
7265298	sim
1620152	sim
1007178	sim
11487444	sim
8742032	sim
21743362	sim
11402536	sim
1430075	sim
2629049	sim
3541004	sim
337663	sim
8652891	sim
486213	sim
22240095	sim
5242871	sim
10302474	sim
2098861	sim
7321929	sim
3383953	sim
1510027	sim
1856043	sim
1527942	sim
11715582	sim
11605201	sim
4410574	sim
14827964	sim
878303	sim
4918492	sim
12414287	sim
2804078	sim
1207582	sim
1860046	sim
2355988	sim
5761912	sim
3168320	sim
6397305	sim
17038199	sim
6774160	sim
19454410	sim
689243	sim
2707368	sim
4478685	sim
3804120	sim
1376346	sim
3602883	sim
7638392	sim
16992417	sim
5427990	sim
209568	sim
4537091	sim
315989	sim
3478981	sim
303447	sim
6275108	sim
2565545	sim
526982	sim
7214330	sim
3066851	sim
4533135	sim
288297	sim
6397384	sim
4333913	sim
6920895	sim
21585527	sim
15774733	sim
12782634	sim
7857447	sim
3673034	sim
2722727	sim
10484544	sim
1926105	sim
12671590	sim
693475	sim
8822252	sim
17444888	sim
4681295	sim
2046344	sim
1377034	sim
9915542	sim
998556	sim
4211166	sim
8698249	sim
16043617	sim
2116878	sim
856280	sim
1598484	sim
3121081	sim
2507947	sim
6286382	sim
6945389	sim
2562643	sim
440382	sim
3329332	sim
14209934	sim
1212860	sim
1453671	sim
6834789	sim
3739987	sim
13060508	sim
290389	sim
11079998	sim
8078360	sim
3543833	sim
1195721	sim
6479016	sim
3735988	sim
3394736	sim
12482820	sim
5821646	sim
5579394	sim
4239715	sim
98552	sim
3909160	sim
7735384	sim
2248673	sim
10030081	sim
5665182	sim
1347799	sim
6200056	sim
9112364	sim
3367570	sim
2967506	sim
16268832	sim
3051044	sim
3267181	sim
12159895	sim
2816605	sim
581825	sim
1960919	sim
9099561	sim
927058	sim
1561638	sim
2033053	sim
9306883	sim
3461505	sim
1244147	sim
3770552	sim
990647	sim
15162601	sim
20506969	sim
3664617	sim
5747993	sim
4128053	sim
3199484	sim
5127623	sim
14873728	sim
6849877	sim
4061683	sim
5750840	sim
9421184	sim
1595738	sim
4039687	sim
2527467	sim
9475617	sim
2609156	sim
4079484	sim
6530068	sim
1227721	sim
687138	sim
3092491	sim
18758640	sim
12329199	sim
6440	sim
6928118	sim
4753461	sim
18324788	sim
2545226	sim
15042751	sim
1705244	sim
428465	sim
4360780	sim
2801306	sim
14302360	sim
1006309	sim
2188240	sim
1568560	sim
4783784	sim
23693438	sim
3075300	sim
2911972	sim
8573132	sim
8788436	sim
802412	sim
2786092	sim
2779856	sim
2636477	sim
10208210	sim
10889125	sim
7127159	sim
11289804	sim
15602	sim
939579	sim
6133717	sim
4293178	sim
2106147	sim
2988991	sim
2286772	sim
3279505	sim
9102303	sim
1780787	sim
1700338	sim
7534860	sim
1138655	sim
734613	sim
5365747	sim
4556285	sim
580602	sim
10055853	sim
182540	sim
8631765	sim
9933661	sim
8456602	sim
1945816	sim
6121374	sim
549891	sim
11216047	sim
12842268	sim
1722034	sim
826752	sim
12762381	sim
13592573	sim
1979039	sim
1875654	sim
4246843	sim
695079	sim
9331663	sim
3446869	sim
18599614	sim
6063202	sim
4607792	sim
3765629	sim
9496319	sim
325542	sim
3912666	sim
5777669	sim
15437005	sim
24149942	sim
5990711	sim
3191066	sim
704811	sim
1791555	sim
6647219	sim
6913571	sim
8401905	sim
5471957	sim
1301705	sim
4921732	sim
501495	sim
7413395	sim
3341003	sim
1889833	sim
1036867	sim
4358351	sim
20901688	sim
1663515	sim
4618505	sim
8293623	sim
2003216	sim
629298	sim
7740142	sim
11876870	sim
6372532	sim
5413712	sim
353083	sim
1767710	sim
1859413	sim
17413642	sim
7534211	sim
2294574	sim
2918029	sim
12793827	sim
181871	sim
16959763	sim
1060462	sim
2265378	sim
9014736	sim
4408269	sim
555381	sim
1025856	sim
1321350	sim
1515008	sim
11177705	sim
26605344	sim
5316226	sim
3896231	sim
5952517	sim
7372057	sim
3089827	sim
5202005	sim
7889941	sim
9092027	sim
4337384	sim
3103935	sim
4291816	sim
1857606	sim
1507901	sim
3414798	sim
7048699	sim
11910315	sim
2017244	sim
279469	sim
397435	sim
9806917	sim
2350057	sim
6614231	sim
423852	sim
1950132	sim
11576457	sim
2405016	sim
727181	sim
14135710	sim
6645631	sim
4977749	sim
2448606	sim
1998050	sim
11908154	sim
8652437	sim
3718916	sim
4860356	sim
1026543	sim
24131820	sim
3836330	sim
8076184	sim
7627436	sim
9607304	sim
423365	sim
2257246	sim
5287657	sim
1428856	sim
726936	sim
8147595	sim
14883539	sim
215759	sim
6857654	sim
6888384	sim
27929635	sim
8425339	sim
4502081	sim
911942	sim
6902889	sim
3273473	sim
1174074	sim
3711758	sim
3502349	sim
2762449	sim
7923246	sim
4838947	sim
10744554	sim
2530111	sim
511461	sim
1088179	sim
5618782	sim
538961	sim
6835220	sim
4322212	sim
8058900	sim
2050709	sim
7328407	sim
3236545	sim
8673594	sim
3110679	sim
2059566	sim
21131794	sim
32687	sim
2764044	sim
12728367	sim
65851	sim
3200432	sim
13488224	sim
10500811	sim
1004301	sim
1741409	sim
426695	sim
4474161	sim
3901014	sim
9299323	sim
1751882	sim
3956779	sim
1367677	sim
22280816	sim
7249932	sim
1570890	sim
2003283	sim
764995	sim
4191610	sim
4092644	sim
4188321	sim
155249	sim
5478791	sim
1331076	sim
922873	sim
8504282	sim
7373700	sim
6229018	sim
8661155	sim
3592685	sim
10208124	sim
16716248	sim
14556965	sim
3690421	sim
13056730	sim
6346394	sim
10785593	sim
3990562	sim
1796624	sim
858295	sim
2345907	sim
5779705	sim
333568	sim
2855167	sim
10659400	sim
4013229	sim
4977496	sim
4911690	sim
10283806	sim
6474309	sim
4365054	sim
999005	sim
8307283	sim
784541	sim
97931	sim
3915475	sim
4456312	sim
10301075	sim
7977932	sim
443926	sim
828394	sim
11377146	sim
258729	sim
713391	sim
767569	sim
932032	sim
1182265	sim
31712946	sim
4156915	sim
3997822	sim
3921964	sim
10705728	sim
876583	sim
3455239	sim
4766523	sim
701102	sim
2643175	sim
1644377	sim
7979907	sim
7693854	sim
6821992	sim
10647502	sim
763642	sim
1187658	sim
12654245	sim
8633594	sim
1700700	sim
4658220	sim
1436162	sim
3486796	sim
14899816	sim
5241712	sim
25242168	sim
6881528	sim
918945	sim
11283081	sim
1168840	sim
3938677	sim
16328658	sim
10564499	sim
2739789	sim
14899	sim
10630646	sim
903437	sim
12688173	sim
8961762	sim
2230950	sim
4751014	sim
1860473	sim
5536342	sim
15007030	sim
1780901	sim
9750483	sim
2311508	sim
1600621	sim
4828912	sim
12772685	sim
7459946	sim
3956340	sim
1624121	sim
563329	sim
19029090	sim
286784	sim
907706	sim
11716987	sim
4034713	sim
12042202	sim
8137597	sim
10890606	sim
4387158	sim
663914	sim
4976194	sim
3643908	sim
192541	sim
10018980	sim
1025700	sim
3164681	sim
2238	sim
1109664	sim
450347	sim
8035356	sim
7987653	sim
1047977	sim
13884578	sim
5515699	sim
3880778	sim
890343	sim
4557623	sim
4579754	sim
6548737	sim
17785215	sim
6112973	sim
810949	sim
1081137	sim
16816166	sim
23975917	sim
1103790	sim
5242742	sim
6526474	sim
2803391	sim
1540636	sim
2823334	sim
4212585	sim
11587	sim
3623828	sim
6844697	sim
921156	sim
2170109	sim
13529343	sim
8520340	sim
337020	sim
1254615	sim
5746400	sim
1513606	sim
4140660	sim
1928053	sim
2362855	sim
4450135	sim
13039790	sim
1951380	sim
9720343	sim
3457754	sim
1781642	sim
5979971	sim
6986143	sim
1021084	sim
17477882	sim
8126115	sim
6157605	sim
8973275	sim
903375	sim
1979178	sim
3375183	sim
8073385	sim
18052313	sim
772751	sim
4335692	sim
7411465	sim
7710630	sim
669800	sim
6832310	sim
5097747	sim
401817	sim
15597317	sim
4182141	sim
3431076	sim
127496	sim
7703440	sim
3528237	sim
7152434	sim
8368620	sim
2280826	sim
3770372	sim
60400	sim
29104475	sim
1955703	sim
4926555	sim
615244	sim
16755330	sim
5523059	sim
5441632	sim
5134632	sim
12790214	sim
3557452	sim
237044	sim
3281878	sim
2258305	sim
7195477	sim
14258072	sim
7401856	sim
9977502	sim
4559556	sim
9711254	sim
4590092	sim
8427850	sim
9630942	sim
5114210	sim
2308190	sim
222331	sim
2674605	sim
1692677	sim
370133	sim
9505410	sim
1901009	sim
6469195	sim
1839016	sim
4556720	sim
2013590	sim
1807422	sim
16340470	sim
3974581	sim
30479	sim
2572071	sim
7909227	sim
5573108	sim
1171171	sim
822412	sim
480943	sim
4634395	sim
3520464	sim
4231124	sim
10206256	sim
4697853	sim
2555788	sim
9888880	sim
5370671	sim
3018272	sim
10598121	sim
5260393	sim
13922700	sim
11932277	sim
758673	sim
4542837	sim
10022842	sim
458663	sim
16257594	sim
10970002	sim
6153945	sim
2543400	sim
4766946	sim
5779981	sim
10907367	sim
22502658	sim
661499	sim
5608190	sim
1149094	sim
2679047	sim
3268140	sim
3638883	sim
1036859	sim
3374906	sim
20322289	sim
624270	sim
7631843	sim
2539830	sim
26811	sim
1922725	sim
1116895	sim
7001716	sim
2798790	sim
1470679	sim
20803276	sim
277355	sim
5054528	sim
5124846	sim
8377403	sim
96905	sim
7060522	sim
3532049	sim
15349201	sim
4459262	sim
3606349	sim
1020479	sim
2934022	sim
3095501	sim
6915502	sim
26172148	sim
3406965	sim
1464514	sim
6995126	sim
9717887	sim
3450589	sim
1401602	sim
6887791	sim
11166490	sim
2136999	sim
737664	sim
9881656	sim
1514869	sim
927082	sim
234849	sim
4507539	sim
12508852	sim
4141791	sim
563282	sim
26354457	sim
2596812	sim
141866	sim
4851218	sim
1812561	sim
1095867	sim
5533934	sim
7742774	sim
16513665	sim
54599	sim
3054301	sim
10826011	sim
2093254	sim
11508481	sim
3596949	sim
9645070	sim
9495425	sim
4206515	sim
1803026	sim
6218759	sim
6461000	sim
11825743	sim
339328	sim
2875210	sim
7750344	sim
21064679	sim
6343418	sim
4532245	sim
11982184	sim
1121912	sim
7115870	sim
12646449	sim
405887	sim
2129887	sim
1501231	sim
2765882	sim
4505611	sim
1016433	sim
9236778	sim
3510847	sim
6946004	sim
7844953	sim
3213703	sim
1855616	sim
66682	sim
1264679	sim
16373943	sim
6818366	sim
2324259	sim
6749471	sim
3853329	sim
1355094	sim
14471761	sim
235628	sim
5252055	sim
2026977	sim
9272809	sim
14690366	sim
7015417	sim
8266619	sim
1848800	sim
5467684	sim
2742567	sim
8322874	sim
1550612	sim
10655244	sim
2023654	sim
1371608	sim
999159	sim
5398786	sim
7552341	sim
1264558	sim
2780059	sim
140443	sim
869722	sim
4277171	sim
56698	sim
5107736	sim
9912743	sim
9489833	sim
13096284	sim
1212995	sim
6168683	sim
787158	sim
2628244	sim
763651	sim
14763383	sim
5597256	sim
13048495	sim
59370	sim
4906637	sim
15390001	sim
10753499	sim
4594930	sim
1032358	sim
4604302	sim
538222	sim
14332350	sim
2868298	sim
20234775	sim
1699617	sim
9084228	sim
2030694	sim
17567398	sim
10615730	sim
1981431	sim
3188552	sim
4392210	sim
8158337	sim
2521295	sim
13177796	sim
16269164	sim
5196095	sim
3486499	sim
3644845	sim
4750631	sim
4721172	sim
5132318	sim
1382418	sim
3738634	sim
2345137	sim
2008471	sim
6297853	sim
65458	sim
10133714	sim
3718072	sim
7686464	sim
7979233	sim
2019238	sim
3781838	sim
11138885	sim
1678004	sim
8336608	sim
10282161	sim
8477377	sim
6328316	sim
13126622	sim
3471486	sim
4860596	sim
8335752	sim
3154492	sim
5644991	sim
2867201	sim
3086591	sim
3444162	sim
9942076	sim
3671902	sim
682927	sim
1483738	sim
4437139	sim
11379652	sim
4860217	sim
3340598	sim
4753547	sim
12916658	sim
8402662	sim
2482172	sim
2716079	sim
1384573	sim
2057913	sim
10091530	sim
14206719	sim
1315694	sim
679703	sim
3167571	sim
4617059	sim
12847260	sim
1366271	sim
655649	sim
4789002	sim
6685093	sim
10595049	sim
3223267	sim
11180094	sim
8867824	sim
761002	sim
336800	sim
5152798	sim
3379277	sim
1851130	sim
349738	sim
3178545	sim
12114632	sim
15727732	sim
3283157	sim
746899	sim
607272	sim
7267173	sim
20737033	sim
2404584	sim
10035838	sim
6587748	sim
14207225	sim
4515272	sim
5254706	sim
8817663	sim
805918	sim
1524302	sim
356822	sim
3069363	sim
4296447	sim
10529388	sim
95934	sim
759640	sim
8067490	sim
858080	sim
1211851	sim
983713	sim
331348	sim
9518382	sim
4593515	sim
23017520	sim
23120033	sim
2740256	sim
10883192	sim
3572170	sim
1783913	sim
11146044	sim
29157014	sim
423633	sim
680841	sim
1370401	sim
3480314	sim
3135113	sim
934714	sim
1537378	sim
198543	sim
1206737	sim
3966462	sim
3486387	sim
5924120	sim
3515054	sim
12714671	sim
1144138	sim
11933488	sim
2009869	sim
2098766	sim
3468174	sim
1411836	sim
3046729	sim
14343989	sim
2916305	sim
7641071	sim
1352139	sim
9196970	sim
4954599	sim
3905495	sim
18169992	sim
240443	sim
575538	sim
37000	sim
9436708	sim
15469885	sim
4853129	sim
8416964	sim
2079096	sim
2447205	sim
5954798	sim
1689689	sim
8075738	sim
286202	sim
2543426	sim
5758746	sim
2747843	sim
8152560	sim
1115085	sim
15383979	sim
12466943	sim
758994	sim
2029616	sim
4779479	sim
582624	sim
1441690	sim
3179031	sim
2939088	sim
30176624	sim
21243665	sim
2259451	sim
204098	sim
6419731	sim
1318784	sim
1362391	sim
16215012	sim
5333710	sim
307416	sim
26785308	sim
1133466	sim
1840447	sim
1161855	sim
734858	sim
8552694	sim
7930677	sim
3897602	sim
3582263	sim
5119910	sim
3795494	sim
828335	sim
1576000	sim
34418037	sim
1915520	sim
2775726	sim
1041358	sim
199739	sim
6170189	sim
4363000	sim
7961870	sim
1846231	sim
831640	sim
791998	sim
725241	sim
2001807	sim
8235418	sim
2229951	sim
22356606	sim
3058862	sim
2458485	sim
12483880	sim
14531992	sim
1497487	sim
569705	sim
8011864	sim
10106726	sim
12561319	sim
3243696	sim
2969506	sim
8085332	sim
1661995	sim
4439865	sim
2060466	sim
1904057	sim
1217495	sim
13483405	sim
2617192	sim
10862509	sim
555920	sim
19822419	sim
607199	sim
3007720	sim
949840	sim
9680808	sim
1215382	sim
39663	sim
1678841	sim
9241362	sim
5788328	sim
790737	sim
4432830	sim
17559573	sim
3765361	sim
5360819	sim
3436465	sim
10631183	sim
10318743	sim
10063116	sim
6442879	sim
1092095	sim
1147033	sim
11130023	sim
1473156	sim
20183403	sim
1675790	sim
432631	sim
21112226	sim
216348	sim
664912	sim
3092075	sim
1451720	sim
2787454	sim
8015033	sim
10641852	sim
1831875	sim
594802	sim
7393068	sim
1694130	sim
2020875	sim
8645702	sim
6338938	sim
6747854	sim
3268831	sim
76759	sim
2508904	sim
11591516	sim
12681637	sim
3996631	sim
1036559	sim
11396644	sim
8370089	sim
6598647	sim
35256893	sim
354039	sim
29938045	sim
1765066	sim
545857	sim
2346307	sim
3906417	sim
1189995	sim
2928985	sim
1185690	sim
954844	sim
188756	sim
1033507	sim
10183054	sim
1322419	sim
5514427	sim
493415	sim
67008	sim
721255	sim
6550777	sim
2520649	sim
4096917	sim
131174	sim
25056542	sim
4845973	sim
7127088	sim
4018247	sim
967326	sim
1039013	sim
9651281	sim
2452897	sim
461505	sim
4725128	sim
17695828	sim
6555796	sim
3160924	sim
10111267	sim
1261728	sim
11073509	sim
3563061	sim
2303428	sim
3184696	sim
5605048	sim
3805849	sim
3261009	sim
997550	sim
1182116	sim
9113686	sim
1300716	sim
8470086	sim
5586550	sim
7482161	sim
3671328	sim
1455899	sim
6419738	sim
23512757	sim
1230719	sim
3945404	sim
19744674	sim
3451624	sim
5784735	sim
2229499	sim
3498896	sim
3541378	sim
432738	sim
2882071	sim
7750855	sim
4077769	sim
406125	sim
2021104	sim
5930701	sim
11056592	sim
4351591	sim
8541420	sim
15941166	sim
14632207	sim
5157876	sim
3778090	sim
3931138	sim
97310	sim
1706737	sim
1622169	sim
5175681	sim
9991737	sim
2905630	sim
4953132	sim
7726842	sim
12595330	sim
6424724	sim
6008288	sim
2061431	sim
1617298	sim
3996267	sim
6133977	sim
4307811	sim
8329748	sim
4140302	sim
1474687	sim
6750196	sim
298541	sim
11174047	sim
4580435	sim
2060067	sim
8049019	sim
8482574	sim
2896944	sim
7889962	sim
10636683	sim
16041299	sim
2933007	sim
1779793	sim
3968110	sim
1481377	sim
2246791	sim
3453174	sim
789734	sim
2466599	sim
788037	sim
1299344	sim
3422074	sim
18928648	sim
5046083	sim
303571	sim
6597805	sim
16866653	sim
3051786	sim
1005485	sim
5715006	sim
1384028	sim
3088064	sim
4092858	sim
1920712	sim
4770580	sim
18514275	sim
6094426	sim
3960513	sim
14233567	sim
163266	sim
8278515	sim
4848070	sim
14200886	sim
2090739	sim
7887210	sim
6902023	sim
4209215	sim
8073998	sim
1678755	sim
11667774	sim
213639	sim
3694526	sim
4304751	sim
5998614	sim
5416250	sim
8654524	sim
8143753	sim
5770946	sim
2666346	sim
15090052	sim
2018984	sim
2815171	sim
7783867	sim
19627244	sim
1806252	sim
1326001	sim
2064360	sim
4856850	sim
4604212	sim
2909345	sim
1429551	sim
5105466	sim
2185774	sim
8141677	sim
971137	sim
698686	sim
3691432	sim
17209789	sim
4480535	sim
3623095	sim
3367557	sim
2922554	sim
100470	sim
1301954	sim
6784027	sim
4750923	sim
1990753	sim
2816297	sim
8639253	sim
2337314	sim
900093	sim
10583632	sim
15609246	sim
1971846	sim
5128534	sim
8069164	sim
6995718	sim
6132416	sim
15501183	sim
14089346	sim
7416256	sim
9265451	sim
1087430	sim
2552829	sim
4100	sim
15062179	sim
488246	sim
7612386	sim
2993298	sim
10454203	sim
203636	sim
11395275	sim
15290832	sim
5558934	sim
4852187	sim
1035584	sim
493381	sim
7744589	sim
6823109	sim
7089049	sim
11857297	sim
7355238	sim
14869956	sim
3887044	sim
1303031	sim
817357	sim
13477753	sim
1095889	sim
2115043	sim
1765249	sim
6617948	sim
1540616	sim
4575298	sim
1598533	sim
205143	sim
5344060	sim
1027916	sim
5643434	sim
7524809	sim
18624259	sim
3277087	sim
9970543	sim
6429716	sim
4366891	sim
441925	sim
6862190	sim
8706811	sim
1733739	sim
2323638	sim
106564	sim
9282277	sim
6321270	sim
3679073	sim
11465097	sim
10426309	sim
1866801	sim
7372982	sim
4745690	sim
7175220	sim
8357433	sim
10710078	sim
8561733	sim
12206913	sim
3330314	sim
2948395	sim
21318864	sim
2322746	sim
7150627	sim
2974535	sim
6931679	sim
5501699	sim
5705758	sim
991966	sim
452914	sim
6227341	sim
2305500	sim
5568876	sim
5243783	sim
806026	sim
14362037	sim
4417210	sim
814789	sim
5087482	sim
5437814	sim
77807	sim
2056365	sim
31640553	sim
2451742	sim
1576410	sim
7176877	sim
4361412	sim
24907441	sim
9802099	sim
519167	sim
409156	sim
20446	sim
625654	sim
6853799	sim
1663601	sim
7068881	sim
9231996	sim
1735255	sim
4015746	sim
933793	sim
7182425	sim
4855688	sim
4692226	sim
1551132	sim
3177863	sim
2562249	sim
720189	sim
7266307	sim
499369	sim
3116851	sim
7726921	sim
8417112	sim
1845605	sim
2627294	sim
7901136	sim
6895967	sim
352962	sim
1663473	sim
4406585	sim
3510722	sim
13036458	sim
4014360	sim
21821099	sim
9856347	sim
825249	sim
7450153	sim
2708785	sim
11686635	sim
4210919	sim
3789559	sim
826085	sim
5238846	sim
1182502	sim
7698373	sim
8384372	sim
7709407	sim
4204183	sim
1685442	sim
1942713	sim
3027693	sim
1454028	sim
2184915	sim
7462874	sim
297417	sim
6661856	sim
1009761	sim
10320185	sim
6129985	sim
4319036	sim
629642	sim
13200843	sim
10612002	sim
3714105	sim
2031411	sim
15670332	sim
54454	sim
9968899	sim
10515967	sim
6810016	sim
13819405	sim
7073445	sim
2443022	sim
8908855	sim
5985295	sim
270657	sim
1980436	sim
10479746	sim
17944762	sim
1164228	sim
11448660	sim
2280936	sim
9513067	sim
1563257	sim
3877959	sim
4200579	sim
1138920	sim
4162760	sim
807895	sim
89964	sim
1929519	sim
7279201	sim
15732198	sim
5509280	sim
2653738	sim
227065	sim
5420417	sim
3158939	sim
6181949	sim
5539323	sim
5991173	sim
12833971	sim
15751564	sim
8882253	sim
10719469	sim
15234390	sim
1013705	sim
1697572	sim
4246598	sim
401186	sim
5280699	sim
5934944	sim
500080	sim
4537650	sim
2133462	sim
14454349	sim
6395964	sim
6965762	sim
548669	sim
7607751	sim
2796630	sim
1386246	sim
24052431	sim
293499	sim
6544589	sim
1645416	sim
227993	sim
1332117	sim
6457992	sim
20769181	sim
1550617	sim
6373921	sim
803032	sim
2597372	sim
1100284	sim
94393	sim
5069967	sim
10452656	sim
2427221	sim
11326651	sim
1173495	sim
6602051	sim
1664745	sim
14386179	sim
950715	sim
5983981	sim
2874910	sim
33378800	sim
1888839	sim
5343343	sim
3102259	sim
928371	sim
1476889	sim
4698368	sim
2023050	sim
4159784	sim
1148883	sim
10464887	sim
10790931	sim
15648088	sim
13743704	sim
40319	sim
4237261	sim
2026794	sim
4861482	sim
1510109	sim
7698964	sim
2497729	sim
5666690	sim
5345922	sim
6088898	sim
49937	sim
2956670	sim
8385854	sim
560214	sim
2709711	sim
23041792	sim
3846957	sim
3444434	sim
732753	sim
1576201	sim
3895856	sim
3561388	sim
1969667	sim
2293210	sim
14719491	sim
246795	sim
19838542	sim
2798347	sim
1865522	sim
14066520	sim
1859144	sim
216017	sim
12262473	sim
2907125	sim
14177579	sim
1214644	sim
1623144	sim
3998628	sim
2695738	sim
19123389	sim
3785224	sim
2511654	sim
13277189	sim
3052099	sim
4735363	sim
2741360	sim
3099193	sim
3985209	sim
3322183	sim
18906146	sim
1876016	sim
6203519	sim
1583648	sim
1959171	sim
11407484	sim
10080940	sim
4543152	sim
4013981	sim
1165454	sim
7983883	sim
11840451	sim
2551845	sim
4762245	sim
4595044	sim
1310501	sim
8374308	sim
2628403	sim
8164038	sim
1998108	sim
2959708	sim
1200927	sim
5475590	sim
6363529	sim
5499254	sim
408678	sim
8697209	sim
11173812	sim
6650457	sim
9742616	sim
1162621	sim
5569179	sim
9656078	sim
11608121	sim
5513173	sim
5292970	sim
9524377	sim
762539	sim
8481330	sim
1653492	sim
35702	sim
3584675	sim
2474445	sim
6954447	sim
1812099	sim
14059939	sim
12325063	sim
9317509	sim
954115	sim
4089163	sim
1038017	sim
14443109	sim
915435	sim
5484642	sim
2928545	sim
14208180	sim
2208537	sim
6145980	sim
2948962	sim
3229248	sim
2142310	sim
4658465	sim
2551475	sim
2989605	sim
491594	sim
17534674	sim
14475881	sim
2502417	sim
4242441	sim
2061711	sim
12858905	sim
3912153	sim
1335323	sim
3194922	sim
6466688	sim
12825816	sim
4468288	sim
18268588	sim
33282	sim
3997902	sim
978803	sim
1393635	sim
6812803	sim
3134622	sim
3187903	sim
10663476	sim
12633304	sim
10780187	sim
13353232	sim
6388803	sim
4638726	sim
4741647	sim
2000482	sim
6312614	sim
2319541	sim
1041548	sim
1557470	sim
10212566	sim
5303095	sim
12171470	sim
4439122	sim
1496586	sim
17874619	sim
1494257	sim
555401	sim
6591393	sim
5833932	sim
4028960	sim
4440030	sim
7578605	sim
1571777	sim
3447975	sim
19575403	sim
1867298	sim
385737	sim
428215	sim
1356649	sim
17346675	sim
132481	sim
213467	sim
6809720	sim
2802010	sim
1355889	sim
1415250	sim
481695	sim
7316873	sim
4492175	sim
907209	sim
221583	sim
28864708	sim
3086782	sim
5040354	sim
164655	sim
16147196	sim
14311269	sim
2461277	sim
2111856	sim
1064452	sim
5501013	sim
3889501	sim
7214404	sim
22997455	sim
4858121	sim
2951785	sim
3108385	sim
271703	sim
6917412	sim
13675703	sim
2127121	sim
4311250	sim
4775828	sim
16277144	sim
2349244	sim
4560411	sim
10175822	sim
8919468	sim
6954121	sim
2652400	sim
872035	sim
6270915	sim
9305537	sim
3864882	sim
12135197	sim
1450898	sim
18516	sim
312354	sim
747795	sim
4348930	sim
20983079	sim
281062	sim
4809775	sim
15473917	sim
19523335	sim
5662633	sim
6875575	sim
3246246	sim
30992	sim
325190	sim
8894500	sim
14058762	sim
725761	sim
1374295	sim
2511975	sim
17260673	sim
3789636	sim
1318276	sim
3536732	sim
1121519	sim
1613309	sim
755788	sim
1562008	sim
5001025	sim
7141909	sim
7298515	sim
1471088	sim
3757904	sim
14349584	sim
9621090	sim
3499054	sim
2400619	sim
965533	sim
476806	sim
6697363	sim
4938577	sim
2465848	sim
8651822	sim
6846549	sim
10380443	sim
2975491	sim
6574045	sim
275482	sim
10188783	sim
2736491	sim
808469	sim
11606868	sim
4289818	sim
5614106	sim
5960438	sim
10595831	sim
8636067	sim
2272366	sim
10337270	sim
2015568	sim
15494525	sim
11210734	sim
2681106	sim
1064606	sim
5503051	sim
473277	sim
7269896	sim
2937082	sim
6367703	sim
8623494	sim
17182172	sim
2339626	sim
5085110	sim
3988387	sim
1237424	sim
9015138	sim
3305591	sim
4257967	sim
9456484	sim
15318350	sim
3401355	sim
3556385	sim
4496328	sim
5938385	sim
2338060	sim
2877897	sim
128373	sim
9909217	sim
1917979	sim
3299590	sim
9091539	sim
9604529	sim
13151043	sim
4247827	sim
2795615	sim
2821584	sim
7915996	sim
4314106	sim
11493210	sim
2674456	sim
581835	sim
9148137	sim
2447851	sim
290246	sim
3958818	sim
3148859	sim
12061587	sim
1708000	sim
691683	sim
981460	sim
9255634	sim
21769164	sim
20292268	sim
417258	sim
15398232	sim
1392631	sim
10066673	sim
5396322	sim
3243507	sim
5842837	sim
994626	sim
1222497	sim
6323420	sim
346041	sim
6147615	sim
2878530	sim
3665978	sim
2259569	sim
441546	sim
1152405	sim
2104868	sim
26185111	sim
1340452	sim
7510269	sim
13301301	sim
6790897	sim
908943	sim
5615078	sim
7661050	sim
2254364	sim
5290227	sim
3381915	sim
5348361	sim
871950	sim
12344877	sim
1855560	sim
1512444	sim
6965620	sim
11424528	sim
8904506	sim
4900407	sim
6770208	sim
477026	sim
433520	sim
5336749	sim
1958715	sim
2908156	sim
10440864	sim
20501645	sim
2538901	sim
8549276	sim
7581865	sim
9782371	sim
5273926	sim
1015915	sim
1684042	sim
6575121	sim
794818	sim
2570676	sim
3070078	sim
13673903	sim
2149275	sim
11878712	sim
300847	sim
2306049	sim
7640942	sim
230474	sim
722549	sim
3992665	sim
7343488	sim
6041818	sim
223295	sim
14592596	sim
5137575	sim
34280772	sim
866674	sim
8592080	sim
7002538	sim
4977311	sim
722782	sim
4858483	sim
4178997	sim
4829271	sim
1171220	sim
3668525	sim
11257873	sim
5404309	sim
272819	sim
7245846	sim
7708528	sim
16039716	sim
7466666	sim
5494086	sim
1536050	sim
4982718	sim
5347784	sim
8565588	sim
22324403	sim
1041851	sim
192559	sim
369955	sim
7298798	sim
5056709	sim
1866136	sim
5448025	sim
197041	sim
2862978	sim
13405411	sim
4203421	sim
4928233	sim
446676	sim
409166	sim
397812	sim
10253639	sim
13211360	sim
1672033	sim
16683583	sim
6760030	sim
10759344	sim
4573508	sim
2410692	sim
4590156	sim
1590337	sim
547627	sim
